0,1405007694,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1405008043,350293,30600,98,14390,23551,1,30510,100,14370,23848,3
0,1405008044,351298,30600,98,14390,23551,1,30510,100,14370,23848,3
0,1405008045,352304,30600,98,14390,23551,1,30510,100,14370,23848,3
0,1405008046,353306,30600,98,14395,23551,1,30510,100,14375,23848,3
0,1405008047,354307,30600,98,14395,23551,1,30510,100,14375,23848,3
0,1405008048,355309,30600,98,14395,23551,1,30510,100,14375,23848,3
0,1405008049,356311,30600,98,14395,23551,1,30510,100,14375,23848,3
0,1405008050,357316,30600,98,14400,23551,1,30555,100,14375,23848,3
0,1405008051,358322,30600,98,14400,23551,1,30555,100,14380,23848,3
0,1405008052,359328,30600,98,14400,23551,1,30510,100,14380,23848,3
0,1405008053,360330,30600,98,14400,23551,1,30510,100,14380,23859,3
0,1405008054,361335,30600,98,14405,23551,1,30555,100,14380,23848,3
0,1405008055,362340,30600,98,14405,23551,1,30510,100,14380,23848,3
0,1405008056,363344,30600,98,14405,23540,1,30555,100,14385,23848,3
0,1405008057,364348,30600,98,14405,23551,1,30510,100,14385,23848,3
0,1405008058,365349,30600,98,14405,23540,1,30555,100,14385,23848,3
0,1405008059,366351,30600,98,14405,23551,1,30510,100,14385,23848,3
0,1405008060,367352,30600,98,14410,23551,1,30510,100,14390,23848,3
0,1405008061,368354,30600,98,14410,23551,1,30510,100,14390,23848,3
0,1405008062,369359,30600,98,14410,23551,1,30510,100,14390,23848,3
0,1405008063,370365,30600,98,14410,23551,1,30555,100,14390,23848,3
0,1405008064,371370,30600,98,14415,23551,1,30510,100,14395,23848,3
0,1405008065,372428,30600,98,14415,23551,1,30555,100,14395,23848,3
0,1405008066,373437,30600,98,14415,23540,1,30510,98,14395,23848,3
0,1405008067,374443,30600,98,14415,23551,1,30555,100,14395,23859,3
0,1405008068,375450,30600,98,14420,23551,1,30510,100,14400,23848,3
0,1405008069,376451,30600,98,14420,23551,1,30510,100,14400,23848,3
0,1405008070,377454,30600,98,14420,23540,1,30555,100,14400,23848,3
0,1405008071,378455,30600,100,14420,23551,1,30510,98,14400,23848,3
0,1405008072,379458,30600,98,14425,23540,1,30510,98,14400,23848,3
0,1405008073,380460,30600,98,14425,23551,1,30555,100,14405,23848,3
0,1405008074,381462,30600,98,14425,23540,1,30555,98,14405,23848,3
