0,1405715931,utime,volts24,volts12,gappos,gapmotor,BSChKill,MotCont,MotPreC,ArrCont,ArrPreC,GapD1,GapIN1,GapIN2,ArrayA,ArrayB,ArrayC,Estop,Thren
0,1405716053,123993,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716055,125003,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716056,126004,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716057,127012,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716058,128015,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716059,129018,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716060,130023,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716061,131028,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716062,132030,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716063,133038,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716064,134041,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716065,135045,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716066,136048,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716067,137049,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716068,138053,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716069,139060,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716070,140065,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716071,141071,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716072,142078,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716073,143081,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716074,144084,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716075,145092,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716076,146096,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716077,147104,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716078,148114,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716079,149115,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716080,150120,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716081,151122,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
