0,1405542637,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1405542838,202370,30465,101,13495,23529,1,30420,101,13255,23870,3
0,1405542839,203380,30510,101,13500,23529,1,30420,101,13255,23870,3
0,1405542840,204389,30510,101,13500,23529,1,30420,101,13255,23870,3
0,1405542841,205395,30465,101,13500,23529,1,30420,101,13260,23870,3
0,1405542842,206396,30465,101,13500,23529,1,30420,101,13260,23870,3
0,1405542843,207402,30510,101,13500,23529,1,30420,101,13260,23870,3
0,1405542844,208409,30510,101,13505,23529,1,30420,101,13260,23870,3
0,1405542845,209412,30465,101,13505,23540,1,30420,101,13260,23870,3
0,1405542846,210414,30510,101,13505,23529,1,30420,101,13265,23870,3
0,1405542847,211421,30510,101,13505,23529,1,30420,101,13265,23870,3
0,1405542848,212432,30465,101,13505,23529,1,30420,101,13265,23870,3
0,1405542849,213433,30510,101,13505,23529,1,30420,101,13265,23870,3
0,1405542850,214441,30510,101,13510,23529,1,30420,101,13265,23870,3
0,1405542851,215445,30510,101,13510,23529,1,30420,101,13265,23870,3
0,1405542852,216446,30510,101,13510,23529,1,30420,101,13270,23870,3
0,1405542853,217452,30510,101,13510,23529,1,30420,101,13270,23870,3
0,1405542854,218455,30465,101,13510,23529,1,30420,101,13270,23870,3
0,1405542855,219460,30510,101,13515,23529,1,30420,101,13270,23870,3
0,1405542856,220468,30510,101,13515,23529,1,30420,101,13270,23870,3
0,1405542857,221478,30510,101,13515,23529,1,30420,101,13270,23870,3
0,1405542858,222483,30510,101,13515,23529,1,30420,101,13275,23870,3
0,1405542859,223484,30510,101,13515,23529,1,30420,101,13275,23870,3
0,1405542860,224488,30510,101,13520,23529,1,30420,101,13275,23870,3
0,1405542861,225494,30510,101,13520,23529,1,30420,101,13275,23870,3
0,1405542862,226500,30510,101,13520,23529,1,30420,101,13275,23870,3
0,1405542863,227517,30510,101,13520,23529,1,30420,101,13280,23870,3
0,1405542864,228519,30510,101,13520,23529,1,30420,101,13280,23870,3
0,1405542865,229521,30510,101,13520,23529,1,30420,101,13280,23859,3
0,1405542866,230527,30510,101,13525,23529,1,30420,100,13280,23870,3
0,1405542867,231535,30510,101,13525,23529,1,30420,100,13280,23870,3
0,1405542868,232549,30510,101,13525,23529,1,30420,101,13285,23870,3
0,1405542869,233552,30465,101,13525,23529,1,30420,101,13285,23870,3
0,1405542870,234559,30510,101,13525,23529,1,30420,101,13285,23870,3
0,1405542871,235565,30510,101,13525,23529,1,30420,101,13285,23870,3
0,1405542872,236573,30510,101,13525,23529,1,30420,101,13285,23870,3
0,1405542873,237578,30510,101,13530,23529,1,30420,101,13290,23870,3
0,1405542874,238586,30510,101,13530,23529,1,30420,101,13290,23870,3
0,1405542875,239595,30510,101,13530,23529,1,30420,101,13290,23870,3
0,1405542876,240603,30510,101,13530,23529,1,30420,101,13290,23870,3
0,1405542877,241610,30510,101,13530,23529,1,30420,101,13290,23870,3
0,1405542878,242617,30510,101,13530,23529,1,30420,101,13290,23870,3
0,1405542879,243625,30510,101,13535,23529,1,30420,101,13290,23870,3
0,1405542880,244629,30465,101,13535,23529,1,30420,100,13295,23870,3
0,1405542881,245630,30510,101,13535,23529,1,30420,100,13295,23870,3
0,1405542882,246636,30465,101,13535,23529,1,30420,100,13295,23870,3
0,1405542883,247638,30465,101,13535,23529,1,30420,101,13295,23870,3
0,1405542884,248647,30510,101,13535,23529,1,30420,101,13295,23870,3
0,1405542885,249650,30510,101,13540,23529,1,30420,101,13295,23870,3
0,1405542886,250653,30510,101,13540,23529,1,30420,101,13300,23870,3
0,1405542887,251660,30510,101,13540,23529,1,30420,101,13300,23870,3
0,1405542888,252664,30510,101,13540,23529,1,30420,101,13300,23870,3
0,1405542889,253669,30510,101,13540,23529,1,30420,103,13300,23870,3
0,1405542890,254681,30510,101,13540,23529,1,30420,103,13300,23870,3
0,1405542891,255692,30510,101,13545,23529,1,30420,103,13300,23870,3
0,1405542892,256698,30510,101,13545,23529,1,30420,101,13305,23870,3
0,1405542893,257703,30465,101,13545,23529,1,30420,101,13305,23870,3
0,1405542894,258708,30510,101,13545,23529,1,30420,101,13305,23870,3
0,1405542895,259717,30510,101,13545,23529,1,30420,101,13305,23870,3
0,1405542896,260721,30510,101,13545,23529,1,30420,101,13305,23870,3
0,1405542897,261731,30510,101,13545,23529,1,30420,101,13305,23870,3
0,1405542898,262740,30510,101,13550,23529,1,30420,101,13310,23870,3
0,1405542899,263749,30510,101,13550,23529,1,30420,101,13310,23870,3
0,1405542900,264752,30465,101,13550,23529,1,30420,101,13310,23870,3
0,1405542901,265761,30510,101,13550,23529,1,30420,101,13310,23870,3
0,1405542902,266762,30510,101,13550,23529,1,30420,101,13310,23870,3
0,1405542903,267768,30510,101,13550,23529,1,30420,100,13315,23870,3
0,1405542904,268771,30510,101,13555,23529,1,30420,100,13315,23870,3
0,1405542905,269780,30510,101,13555,23529,1,30420,100,13315,23870,3
0,1405542906,270786,30510,101,13555,23529,1,30420,100,13315,23870,3
0,1405542907,271787,30510,101,13555,23529,1,30420,101,13315,23870,3
0,1405542908,272794,30510,101,13555,23529,1,30420,101,13315,23870,3
0,1405542909,273804,30510,101,13555,23529,1,30420,101,13315,23870,3
0,1405542910,274817,30510,101,13560,23529,1,30420,101,13320,23870,3
0,1405542911,275820,30510,101,13560,23529,1,30420,103,13320,23870,3
0,1405542912,276831,30510,100,13560,23529,1,30420,101,13320,23870,3
0,1405542913,277835,30465,-3,13510,23232,1,30420,-3,13265,23870,3
0,1405542914,278842,30465,-2,13510,23232,1,30420,-3,13265,23870,3
0,1405542915,279846,30510,101,13560,23529,1,30420,101,13315,23870,3
0,1405542916,280868,30510,101,13560,23529,1,30420,101,13320,23870,3
0,1405542917,281877,30510,101,13560,23529,1,30420,103,13320,23870,3
0,1405542918,282882,30510,101,13565,23529,1,30420,101,13320,23870,3
0,1405542919,283888,30510,101,13565,23529,1,30420,101,13325,23870,3
0,1405542920,284894,30510,101,13565,23529,1,30420,101,13325,23870,3
0,1405542921,285902,30510,101,13565,23529,1,30420,101,13325,23870,3
0,1405542922,286906,30510,101,13565,23529,1,30420,101,13325,23870,3
0,1405542923,287911,30510,101,13565,23529,1,30420,101,13325,23870,3
0,1405542924,288914,30510,101,13570,23529,1,30420,101,13325,23859,3
0,1405542925,289917,30510,101,13570,23529,1,30420,101,13330,23870,3
0,1405542926,290923,30510,101,13570,23529,1,30420,101,13330,23859,3
0,1405542927,291925,30510,101,13570,23529,1,30420,101,13330,23870,3
0,1405542928,292931,30510,101,13570,23529,1,30420,101,13330,23870,3
0,1405542930,294193,30510,101,13570,23529,1,30420,101,13330,23870,3
0,1405542931,295199,30510,101,13570,23529,1,30420,103,13330,23870,3
0,1405542932,296200,30510,101,13575,23529,1,30420,103,13335,23870,3
0,1405542933,297210,30510,101,13575,23529,1,30420,103,13335,23870,3
0,1405542934,298216,30510,101,13575,23529,1,30420,104,13335,23859,3
0,1405542935,299223,30510,101,13575,23529,1,30420,103,13335,23870,3
0,1405542936,300226,30510,101,13575,23529,1,30420,103,13335,23870,3
0,1405542937,301230,30465,-3,13525,23287,1,30420,-3,13280,23870,3
0,1405542938,302235,30465,-2,13525,23298,1,30420,-3,13270,23870,3
0,1405542939,303240,30510,100,13570,23529,1,30420,100,13330,23859,3
0,1405542940,304246,30510,101,13575,23529,1,30420,100,13330,23870,3
0,1405542941,305250,30510,101,13575,23529,1,30420,100,13335,23870,3
0,1405542942,306256,30510,101,13575,23529,1,30420,100,13335,23859,3
0,1405542943,307273,30510,101,13575,23529,1,30420,100,13335,23870,3
0,1405542944,308284,30510,103,13580,23529,1,30420,103,13335,23870,3
0,1405542945,309301,30510,100,13580,23529,1,30420,98,13340,23859,3
0,1405542946,310307,30465,-3,13530,23287,1,30420,-5,13280,23870,3
0,1405542947,311311,30465,-2,13525,23276,1,30420,-5,13275,23870,3
0,1405542948,312319,30510,101,13575,23529,1,30420,100,13335,23870,3
0,1405542949,313322,30465,-3,13530,23309,1,30420,-6,13280,23870,3
0,1405542950,314337,30465,-3,13525,23276,1,30420,-6,13275,23870,3
0,1405542951,315344,30510,100,13575,23529,1,30420,98,13330,23870,3
0,1405542952,316353,30510,100,13580,23529,1,30420,98,13335,23870,3
0,1405542953,317362,30510,100,13580,23529,1,30420,100,13335,23859,3
0,1405542954,318368,30510,100,13580,23529,1,30420,100,13340,23859,3
0,1405542955,319382,30510,101,13580,23529,1,30420,100,13340,23859,3
0,1405542956,320386,30510,101,13585,23529,1,30420,100,13340,23859,3
0,1405542957,321392,30510,100,13585,23529,1,30420,100,13340,23870,3
0,1405542958,322397,30510,101,13585,23529,1,30420,101,13340,23859,3
0,1405542959,323402,30510,101,13585,23529,1,30420,101,13345,23870,3
0,1405542960,324404,30510,101,13585,23529,1,30420,101,13345,23870,3
0,1405542961,325409,30510,101,13585,23529,1,30420,101,13345,23870,3
0,1405542962,326415,30510,101,13585,23529,1,30420,101,13345,23870,3
0,1405542963,327420,30510,100,13590,23529,1,30420,101,13345,23870,3
0,1405542964,328431,30510,100,13590,23529,1,30420,101,13350,23859,3
0,1405542965,329437,30510,101,13590,23529,1,30420,101,13350,23859,3
0,1405542966,330441,30510,101,13590,23529,1,30420,101,13350,23859,3
0,1405542967,331442,30510,101,13595,23529,1,30420,101,13350,23870,3
0,1405542968,332451,30510,101,13590,23529,1,30420,101,13350,23859,3
0,1405542969,333453,30510,101,13595,23529,1,30420,101,13355,23870,3
0,1405542970,334458,30510,101,13595,23529,1,30420,101,13355,23859,3
0,1405542971,335462,30510,101,13595,23529,1,30420,101,13355,23859,3
0,1405542972,336468,30510,101,13595,23529,1,30420,101,13355,23859,3
