0,1405105215,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1405105568,355075,30600,100,14610,23485,1,30510,97,14495,23870,3
0,1405105569,356081,30600,100,14615,23485,1,30510,97,14500,23870,3
0,1405105570,357089,30600,100,14615,23485,1,30510,97,14500,23870,3
0,1405105571,358098,30600,100,14615,23485,1,30510,97,14505,23870,3
0,1405105572,359100,30600,100,14615,23485,1,30510,95,14505,23870,3
0,1405105573,360103,30600,100,14620,23485,1,30510,95,14505,23870,3
0,1405105574,361105,30600,100,14620,23485,1,30510,95,14505,23870,3
0,1405105575,362106,30600,98,14620,23485,1,30510,95,14505,23870,3
0,1405105576,363115,30600,100,14620,23485,1,30510,95,14510,23870,3
0,1405105577,364116,30600,100,14625,23485,1,30510,95,14510,23870,3
0,1405105578,365118,30600,100,14625,23485,1,30510,94,14510,23870,3
0,1405105579,366123,30600,98,14625,23485,1,30510,94,14510,23870,3
0,1405105580,367127,30600,98,14625,23485,1,30510,94,14510,23870,3
0,1405105581,368128,30600,100,14625,23485,1,30510,92,14515,23870,3
0,1405105582,369133,30600,98,14630,23485,1,30510,92,14515,23870,3
0,1405105583,370138,30600,98,14630,23485,1,30510,92,14515,23870,3
0,1405105584,371140,30600,98,14630,23485,1,30510,91,14515,23870,3
0,1405105585,372142,30600,98,14630,23485,1,30510,91,14520,23870,3
0,1405105586,373144,30555,-3,14580,23133,1,30510,-12,14465,23870,3
0,1405105587,374148,30555,5,14580,23155,1,30510,-3,14470,23870,3
0,1405105588,375150,30600,98,14625,23485,1,30510,92,14515,23870,3
0,1405105589,376156,30600,98,14625,23485,1,30510,92,14515,23870,3
0,1405105590,377157,30600,98,14630,23485,1,30510,92,14520,23870,3
0,1405105591,378162,30600,98,14630,23485,1,30510,92,14520,23870,3
0,1405105592,379168,30600,98,14630,23485,1,30510,94,14520,23870,3
